,Unnamed: 0,Date,Adj Close
0,0,2019-01-28,38.11002731323242
1,1,2019-01-29,37.715030670166016
2,2,2019-01-30,40.29226684570313
3,3,2019-01-31,40.582427978515625
4,4,2019-02-01,40.60193634033203
5,5,2019-02-04,41.755226135253906
6,6,2019-02-05,42.469642639160156
7,7,2019-02-06,42.48426818847656
8,8,2019-02-07,41.67964553833008
9,9,2019-02-08,41.728614807128906
10,10,2019-02-11,41.48863983154297
11,11,2019-02-12,41.84616088867188
12,12,2019-02-13,41.67229461669922
13,13,2019-02-14,41.824119567871094
14,14,2019-02-15,41.73106002807617
15,15,2019-02-19,41.855953216552734
16,16,2019-02-20,42.12531280517578
17,17,2019-02-21,41.88778305053711
18,18,2019-02-22,42.35549545288086
19,19,2019-02-25,42.66402816772461
20,20,2019-02-26,42.68851089477539
21,21,2019-02-27,42.82074737548828
22,22,2019-02-28,42.39957046508789
23,23,2019-03-01,42.84523391723633
24,24,2019-03-04,43.06071853637695
25,25,2019-03-05,42.98235702514648
26,26,2019-03-06,42.73504257202149
27,27,2019-03-07,42.24039840698242
28,28,2019-03-08,42.340797424316406
29,29,2019-03-11,43.807579040527344
30,30,2019-03-12,44.29977416992188
31,31,2019-03-13,44.49566650390625
32,32,2019-03-14,44.99030303955078
33,33,2019-03-15,45.5755500793457
34,34,2019-03-18,46.04081726074219
35,35,2019-03-19,45.67595291137695
36,36,2019-03-20,46.075096130371094
37,37,2019-03-21,47.772056579589844
38,38,2019-03-22,46.78277206420898
39,39,2019-03-25,46.21711349487305
40,40,2019-03-26,45.73962020874024
41,41,2019-03-27,46.15100479125977
42,42,2019-03-28,46.21221923828125
43,43,2019-03-29,46.5134162902832
44,44,2019-04-01,46.82930374145508
45,45,2019-04-02,47.51003646850586
46,46,2019-04-03,47.835731506347656
47,47,2019-04-04,47.91897201538086
48,48,2019-04-05,48.2397575378418
49,49,2019-04-08,48.99887084960938
50,50,2019-04-09,48.8519401550293
51,51,2019-04-10,49.12619400024414
52,52,2019-04-11,48.717262268066406
53,53,2019-04-12,48.69766616821289
54,54,2019-04-15,48.78582000732422
55,55,2019-04-16,48.79072189331055
56,56,2019-04-17,49.74082565307617
57,57,2019-04-18,49.91958618164063
58,58,2019-04-22,50.08364486694336
59,59,2019-04-23,50.80602645874024
60,60,2019-04-24,50.72766494750977
61,61,2019-04-25,50.26729965209961
62,62,2019-04-26,50.02732467651367
63,63,2019-04-29,50.10323715209961
64,64,2019-04-30,49.1384391784668
65,65,2019-05-01,51.5504264831543
66,66,2019-05-02,51.21495056152344
67,67,2019-05-03,51.85161972045898
68,68,2019-05-06,51.0508918762207
69,69,2019-05-07,49.67470932006836
70,70,2019-05-08,49.68449783325195
71,71,2019-05-09,49.15068435668945
72,72,2019-05-10,48.46978378295898
73,73,2019-05-13,45.65274047851562
74,74,2019-05-14,46.37543487548828
75,75,2019-05-15,46.93097305297852
76,76,2019-05-16,46.72449111938477
77,77,2019-05-17,46.45901107788086
78,78,2019-05-20,45.006248474121094
79,79,2019-05-21,45.869056701660156
80,80,2019-05-22,44.93004608154297
81,81,2019-05-23,44.16310119628906
82,82,2019-05-24,43.99348831176758
83,83,2019-05-28,43.81158447265625
84,84,2019-05-29,43.60264205932617
85,85,2019-05-30,43.82879257202149
86,86,2019-05-31,43.03481674194336
87,87,2019-06-03,42.5997200012207
88,88,2019-06-04,44.15818405151367
89,89,2019-06-05,44.87104415893555
90,90,2019-06-06,45.52982711791992
91,91,2019-06-07,46.74169921875
92,92,2019-06-10,47.33903121948242
93,93,2019-06-11,47.8871955871582
94,94,2019-06-12,47.73478698730469
95,95,2019-06-13,47.72495651245117
96,96,2019-06-14,47.37836837768555
97,97,2019-06-17,47.66104507446289
98,98,2019-06-18,48.78196716308594
99,99,2019-06-19,48.63938903808594
100,100,2019-06-20,49.030235290527344
101,101,2019-06-21,48.86307907104492
102,102,2019-06-24,48.81391906738281
103,103,2019-06-25,48.07402038574219
104,104,2019-06-26,49.11381149291992
105,105,2019-06-27,49.09906387329102
106,106,2019-06-28,48.65167999267578
107,107,2019-07-01,49.543983459472656
108,108,2019-07-02,49.83404922485352
109,109,2019-07-03,50.24702072143555
110,110,2019-07-05,50.20277404785156
111,111,2019-07-08,49.16789245605469
112,112,2019-07-09,49.4677848815918
113,113,2019-07-10,49.95695495605469
114,114,2019-07-11,49.59315490722656
115,115,2019-07-12,49.97416305541992
116,116,2019-07-15,50.44367980957031
117,117,2019-07-16,50.2691421508789
118,118,2019-07-17,49.9864616394043
119,119,2019-07-18,50.55429077148438
120,120,2019-07-19,49.79964065551758
121,121,2019-07-22,50.9377555847168
122,122,2019-07-23,51.335975646972656
123,123,2019-07-24,51.294189453125
124,124,2019-07-25,50.88859939575195
125,125,2019-07-26,51.06558609008789
126,126,2019-07-29,51.54246139526367
127,127,2019-07-30,51.32123184204102
128,128,2019-07-31,52.3683967590332
129,129,2019-08-01,51.23519134521485
130,130,2019-08-02,50.15115737915039
131,131,2019-08-05,47.52585220336914
132,132,2019-08-06,48.42552947998047
133,133,2019-08-07,48.92699432373047
134,134,2019-08-08,50.00612258911133
135,135,2019-08-09,49.59405136108398
136,136,2019-08-12,49.46820831298828
137,137,2019-08-13,51.56310653686523
138,138,2019-08-14,50.02832794189453
139,139,2019-08-15,49.77910995483398
140,140,2019-08-16,50.9536361694336
141,141,2019-08-19,51.90362548828125
142,142,2019-08-20,51.90608978271485
143,143,2019-08-21,52.46867752075195
144,144,2019-08-22,52.42426300048828
145,145,2019-08-23,50.00118637084961
146,146,2019-08-26,50.951171875
147,147,2019-08-27,50.376243591308594
148,148,2019-08-28,50.71429061889648
149,149,2019-08-29,51.572975158691406
150,150,2019-08-30,51.50635528564453
151,151,2019-09-03,50.75623321533203
152,152,2019-09-04,51.61738967895508
153,153,2019-09-05,52.62659454345703
154,154,2019-09-06,52.62165832519531
155,155,2019-09-09,52.84619903564453
156,156,2019-09-10,53.4704704284668
157,157,2019-09-11,55.170570373535156
158,158,2019-09-12,55.04719543457031
159,159,2019-09-13,53.97630310058594
160,160,2019-09-16,54.26007080078125
161,161,2019-09-17,54.45746994018555
162,162,2019-09-18,54.96823501586914
163,163,2019-09-19,54.52162551879883
164,164,2019-09-20,53.72462463378906
165,165,2019-09-23,53.96890640258789
166,166,2019-09-24,53.71228408813477
167,167,2019-09-25,54.53889846801758
168,168,2019-09-26,54.25760269165039
169,169,2019-09-27,53.99358749389648
170,170,2019-09-30,55.26433944702149
171,171,2019-10-01,55.41732025146485
172,172,2019-10-02,54.02812576293945
173,173,2019-10-03,54.48707962036133
174,174,2019-10-04,56.01445388793945
175,175,2019-10-07,56.02679443359375
176,176,2019-10-08,55.37043762207031
177,177,2019-10-09,56.01939010620117
178,178,2019-10-10,56.77444458007813
179,179,2019-10-11,58.2845458984375
180,180,2019-10-14,58.200645446777344
181,181,2019-10-15,58.06494140625
182,182,2019-10-16,57.830528259277344
183,183,2019-10-17,58.0550651550293
184,184,2019-10-18,58.333900451660156
185,185,2019-10-21,59.34556198120117
186,186,2019-10-22,59.20985794067383
187,187,2019-10-23,60.0043830871582
188,188,2019-10-24,60.10308074951172
189,189,2019-10-25,60.84333419799805
190,190,2019-10-28,61.452796936035156
191,191,2019-10-29,60.03152847290039
192,192,2019-10-30,60.02412414550781
193,193,2019-10-31,61.38124084472656
194,194,2019-11-01,63.12329483032226
195,195,2019-11-04,63.53782653808594
196,196,2019-11-05,63.446533203125
197,197,2019-11-06,63.47367477416992
198,198,2019-11-07,64.20624542236328
199,199,2019-11-08,64.3819580078125
200,200,2019-11-11,64.89179229736328
201,201,2019-11-12,64.83238220214844
202,202,2019-11-13,65.45359039306639
203,203,2019-11-14,65.00069427490234
204,204,2019-11-15,65.77285003662111
205,205,2019-11-18,66.1044921875
206,206,2019-11-19,65.90401458740234
207,207,2019-11-20,65.13680267333984
208,208,2019-11-21,64.84477233886719
209,209,2019-11-22,64.78783416748047
210,210,2019-11-25,65.92381286621094
211,211,2019-11-26,65.40903472900389
212,212,2019-11-27,66.28763580322266
213,213,2019-11-29,66.1416015625
214,214,2019-12-02,65.37686920166016
215,215,2019-12-03,64.21118927001953
216,216,2019-12-04,64.77793884277344
217,217,2019-12-05,65.72829437255861
218,218,2019-12-06,66.9979248046875
219,219,2019-12-09,66.05994415283203
220,220,2019-12-10,66.44602203369139
221,221,2019-12-11,67.01276397705078
222,222,2019-12-12,67.18354797363281
223,223,2019-12-13,68.09677124023439
224,224,2019-12-16,69.26245880126953
225,225,2019-12-17,69.39857482910156
226,226,2019-12-18,69.23274993896484
227,227,2019-12-19,69.30204772949219
228,228,2019-12-20,69.15850830078125
229,229,2019-12-23,70.28706359863281
230,230,2019-12-24,70.3538818359375
231,231,2019-12-26,71.7497329711914
232,232,2019-12-27,71.72248840332031
233,233,2019-12-30,72.14817810058594
234,234,2019-12-31,72.67533874511719
235,235,2020-01-02,74.33351135253906
236,236,2020-01-03,73.61083984375
237,237,2020-01-06,74.19739532470703
238,238,2020-01-07,73.84844207763672
239,239,2020-01-08,75.03638458251953
240,240,2020-01-09,76.63021850585938
241,241,2020-01-10,76.80345916748047
242,242,2020-01-13,78.44432067871094
243,243,2020-01-14,77.38506317138672
244,244,2020-01-15,77.05342864990234
245,245,2020-01-16,78.01863098144531
246,246,2020-01-17,78.88236999511719
247,247,2020-01-21,78.3478012084961
248,248,2020-01-22,78.6274642944336
249,249,2020-01-23,79.00611877441406
250,250,2020-01-24,78.77843475341797
251,251,2020-01-27,76.46192932128906
252,252,2020-01-28,78.62499237060547
253,253,2020-01-29,80.27079010009766
254,254,2020-01-30,80.15447235107422
255,255,2020-01-31,76.60051727294922
256,256,2020-02-03,76.3901596069336
257,257,2020-02-04,78.91207885742188
258,258,2020-02-05,79.55554962158203
259,259,2020-02-06,80.4861068725586
260,260,2020-02-07,79.39208984375
